date,week,month,quarter,region,country,channel,category,subcategory,sku,promo_flag,units_sold,net_sales,discount_rate,marketing_spend,inventory_level,forecast_demand,supply_lead_time_days,fulfillment_rate,backorder_rate,campaign_name,marketing_roi
2024-03-15,11,3,Q1,North America,USA,Outlet,Apparel,Hoodies,APP-HOO-0074,None,52,1729.00,0.05,943.47,25,57,19,0.94,0.52,Back-to-School,0.83
2024-03-15,11,3,Q1,North America,USA,Outlet,Footwear,Sandals,FOO-SAN-0074,None,74,6327.00,0.05,1120.73,36,80,12,0.90,0.51,Run Faster,4.64
2024-03-15,11,3,Q1,North America,Canada,Online,Accessories,Backpacks,ACC-BAC-0074,Clearance,57,2135.08,0.17,1227.81,42,64,11,0.95,0.26,Everyday Essentials,0.74
2024-03-15,11,3,Q1,Europe,UK,Outlet,Apparel,Jackets,APP-JAC-0074,Clearance,95,2923.30,0.12,1117.10,74,103,9,0.94,0.22,Back-to-School,1.62
2024-03-15,11,3,Q1,Europe,Germany,Outlet,Footwear,Running,FOO-RUN-0074,Loyalty,101,7682.69,0.15,1454.80,26,106,8,0.96,0.74,City Walks,4.28
2024-03-15,11,3,Q1,Europe,France,Outlet,Accessories,Backpacks,ACC-BAC-0074,Flash,118,4486.10,0.16,549.43,83,130,17,0.91,0.30,Everyday Essentials,7.17
2024-03-15,11,3,Q1,APAC,Australia,Marketplace,Apparel,Jackets,APP-JAC-0074,None,40,1330.00,0.05,844.75,77,45,10,0.92,0.00,Summer Splash,0.57
2024-03-15,11,3,Q1,APAC,India,Retail,Footwear,Sandals,FOO-SAN-0074,Clearance,92,7114.76,0.14,431.05,63,97,11,0.91,0.32,Run Faster,15.51
2024-03-15,11,3,Q1,APAC,Australia,Retail,Accessories,Backpacks,ACC-BAC-0074,None,41,1752.75,0.05,1141.60,73,46,5,0.95,0.00,Travel Light,0.54
2024-03-15,11,3,Q1,LATAM,Brazil,Online,Apparel,Hoodies,APP-HOO-0074,None,152,5054.00,0.05,1279.67,62,186,12,0.97,0.59,Summer Splash,2.95
2024-03-15,11,3,Q1,LATAM,Brazil,Online,Footwear,Sneakers,FOO-SNE-0074,BOGO,51,3508.63,0.24,1263.73,35,61,11,0.91,0.31,City Walks,1.78
2024-03-15,11,3,Q1,LATAM,Mexico,Retail,Accessories,Backpacks,ACC-BAC-0074,None,50,2137.50,0.05,516.95,42,55,8,0.90,0.16,Everyday Essentials,3.13
2024-03-16,11,3,Q1,North America,Canada,Outlet,Apparel,T-Shirts,APP-TSH-0075,None,49,1629.25,0.05,201.57,39,54,18,0.94,0.20,Summer Splash,7.08
2024-03-16,11,3,Q1,North America,Canada,Outlet,Footwear,Sandals,FOO-SAN-0075,None,139,11884.50,0.05,1349.49,53,165,20,0.92,0.62,Run Faster,7.81
2024-03-16,11,3,Q1,North America,Canada,Online,Accessories,Caps,ACC-CAP-0075,Loyalty,101,4003.82,0.12,633.84,84,106,7,0.98,0.17,Style Up,5.32
2024-03-16,11,3,Q1,Europe,UK,Retail,Apparel,T-Shirts,APP-TSH-0075,None,124,4123.00,0.05,435.78,83,130,14,0.96,0.33,Summer Splash,8.46
2024-03-16,11,3,Q1,Europe,Spain,Online,Footwear,Running,FOO-RUN-0075,None,135,11542.50,0.05,679.85,83,140,7,0.97,0.39,Run Faster,15.98
2024-03-16,11,3,Q1,Europe,Spain,Retail,Accessories,Watches,ACC-WAT-0075,None,100,4275.00,0.05,1137.75,67,117,7,0.91,0.33,Travel Light,2.76
2024-03-16,11,3,Q1,APAC,Japan,Outlet,Apparel,Jackets,APP-JAC-0075,None,46,1529.50,0.05,436.43,45,51,20,0.94,0.02,Back-to-School,2.50
2024-03-16,11,3,Q1,APAC,Singapore,Outlet,Footwear,Running,FOO-RUN-0075,None,89,7609.50,0.05,744.26,60,95,20,0.95,0.33,Run Faster,9.22
2024-03-16,11,3,Q1,APAC,Australia,Online,Accessories,Backpacks,ACC-BAC-0075,None,113,4830.75,0.05,951.24,83,129,12,0.96,0.27,Everyday Essentials,4.08
2024-03-16,11,3,Q1,LATAM,Brazil,Online,Apparel,Hoodies,APP-HOO-0075,None,85,2826.25,0.05,925.89,97,104,8,0.91,0.00,Summer Splash,2.05
2024-03-16,11,3,Q1,LATAM,Brazil,Retail,Footwear,Running,FOO-RUN-0075,None,117,10003.50,0.05,1463.37,60,142,11,0.97,0.49,Run Faster,5.84
2024-03-16,11,3,Q1,LATAM,Chile,Retail,Accessories,Watches,ACC-WAT-0075,None,143,6113.25,0.05,386.00,86,165,18,0.93,0.40,Style Up,14.84
2024-03-17,11,3,Q1,North America,USA,Online,Apparel,T-Shirts,APP-TSH-0076,None,23,764.75,0.05,390.95,40,28,7,0.90,0.00,Summer Splash,0.96
2024-03-17,11,3,Q1,North America,USA,Retail,Footwear,Sneakers,FOO-SNE-0076,None,115,9832.50,0.05,885.69,76,141,18,0.96,0.34,Trail Master,10.10
2024-03-17,11,3,Q1,North America,USA,Online,Accessories,Watches,ACC-WAT-0076,None,27,1154.25,0.05,1345.50,73,32,10,0.94,0.00,Everyday Essentials,-0.14
2024-03-17,11,3,Q1,Europe,Spain,Marketplace,Apparel,Hoodies,APP-HOO-0076,Clearance,108,2729.72,0.28,535.47,49,118,12,0.94,0.55,Spring Refresh,4.10
2024-03-17,11,3,Q1,Europe,France,Online,Footwear,Running,FOO-RUN-0076,None,115,9832.50,0.05,475.42,47,128,17,0.92,0.59,City Walks,19.68
2024-03-17,11,3,Q1,Europe,Spain,Online,Accessories,Watches,ACC-WAT-0076,BOGO,97,3586.73,0.18,1034.46,48,115,6,0.97,0.51,Style Up,2.47
2024-03-17,11,3,Q1,APAC,India,Retail,Apparel,Hoodies,APP-HOO-0076,None,29,964.25,0.05,671.51,46,34,5,0.92,0.00,Spring Refresh,0.44
2024-03-17,11,3,Q1,APAC,India,Online,Footwear,Sandals,FOO-SAN-0076,None,116,9918.00,0.05,1382.59,37,121,6,0.92,0.68,Run Faster,6.17
2024-03-17,11,3,Q1,APAC,Australia,Online,Accessories,Watches,ACC-WAT-0076,None,25,1068.75,0.05,262.46,44,30,5,0.99,0.00,Travel Light,3.07
2024-03-17,11,3,Q1,LATAM,Mexico,Retail,Apparel,Hoodies,APP-HOO-0076,None,112,3724.00,0.05,662.59,68,117,8,0.93,0.39,Back-to-School,4.62
2024-03-17,11,3,Q1,LATAM,Brazil,Online,Footwear,Sandals,FOO-SAN-0076,None,23,1966.50,0.05,963.33,62,28,6,0.93,0.00,Run Faster,1.04
2024-03-17,11,3,Q1,LATAM,Chile,Marketplace,Accessories,Watches,ACC-WAT-0076,None,31,1325.25,0.05,1438.66,38,36,9,0.97,0.00,Everyday Essentials,-0.08
2024-03-18,12,3,Q1,North America,USA,Outlet,Apparel,Jackets,APP-JAC-0077,None,63,2094.75,0.05,578.09,87,70,18,0.90,0.00,Back-to-School,2.62
2024-03-18,12,3,Q1,North America,USA,Marketplace,Footwear,Sandals,FOO-SAN-0077,None,39,3334.50,0.05,936.97,35,48,5,0.91,0.10,Trail Master,2.56
2024-03-18,12,3,Q1,North America,Canada,Online,Accessories,Watches,ACC-WAT-0077,None,60,2565.00,0.05,420.63,29,65,13,0.95,0.52,Travel Light,5.10
2024-03-18,12,3,Q1,Europe,Spain,Online,Apparel,T-Shirts,APP-TSH-0077,None,53,1762.25,0.05,1481.99,80,65,19,0.96,0.00,Spring Refresh,0.19
2024-03-18,12,3,Q1,Europe,UK,Marketplace,Footwear,Sneakers,FOO-SNE-0077,None,71,6070.50,0.05,731.74,71,79,9,0.94,0.00,City Walks,7.30
2024-03-18,12,3,Q1,Europe,Spain,Outlet,Accessories,Watches,ACC-WAT-0077,None,84,3591.00,0.05,785.12,80,101,6,0.96,0.05,Style Up,3.57
2024-03-18,12,3,Q1,APAC,India,Retail,Apparel,T-Shirts,APP-TSH-0077,Clearance,46,1105.64,0.31,577.86,50,51,7,0.92,0.00,Summer Splash,0.91
2024-03-18,12,3,Q1,APAC,Australia,Online,Footwear,Sandals,FOO-SAN-0077,None,102,8721.00,0.05,895.65,45,121,7,0.92,0.56,Run Faster,8.74
2024-03-18,12,3,Q1,APAC,Japan,Marketplace,Accessories,Backpacks,ACC-BAC-0077,None,28,1197.00,0.05,612.47,57,34,11,0.96,0.00,Travel Light,0.95
2024-03-18,12,3,Q1,LATAM,Chile,Outlet,Apparel,T-Shirts,APP-TSH-0077,None,39,1296.75,0.05,1433.09,38,44,15,0.95,0.03,Back-to-School,-0.10
2024-03-18,12,3,Q1,LATAM,Mexico,Online,Footwear,Running,FOO-RUN-0077,Flash,90,5308.41,0.34,477.45,26,95,18,0.92,0.71,City Walks,10.12
2024-03-18,12,3,Q1,LATAM,Mexico,Online,Accessories,Caps,ACC-CAP-0077,None,71,3035.25,0.05,306.22,62,85,18,0.95,0.13,Style Up,8.91
2024-03-19,12,3,Q1,North America,USA,Retail,Apparel,Hoodies,APP-HOO-0078,BOGO,88,2508.65,0.19,1179.13,47,93,18,0.94,0.47,Back-to-School,1.13
2024-03-19,12,3,Q1,North America,Canada,Retail,Footwear,Sandals,FOO-SAN-0078,Loyalty,78,4716.39,0.33,941.41,69,92,11,0.91,0.12,City Walks,4.01
2024-03-19,12,3,Q1,North America,Canada,Retail,Accessories,Watches,ACC-WAT-0078,None,21,897.75,0.05,395.66,34,26,20,0.98,0.00,Everyday Essentials,1.27
2024-03-19,12,3,Q1,Europe,Germany,Marketplace,Apparel,Jackets,APP-JAC-0078,None,77,2560.25,0.05,1426.32,75,92,19,0.96,0.03,Back-to-School,0.80
2024-03-19,12,3,Q1,Europe,France,Online,Footwear,Sneakers,FOO-SNE-0078,None,73,6241.50,0.05,1105.38,70,85,17,0.92,0.04,Run Faster,4.65
2024-03-19,12,3,Q1,Europe,UK,Online,Accessories,Caps,ACC-CAP-0078,None,22,940.50,0.05,592.53,77,27,8,0.96,0.00,Style Up,0.59
2024-03-19,12,3,Q1,APAC,Japan,Marketplace,Apparel,Hoodies,APP-HOO-0078,None,89,2959.25,0.05,753.60,62,110,8,0.98,0.30,Summer Splash,2.93
2024-03-19,12,3,Q1,APAC,Singapore,Outlet,Footwear,Running,FOO-RUN-0078,None,89,7609.50,0.05,766.64,67,94,18,0.96,0.25,City Walks,8.93
2024-03-19,12,3,Q1,APAC,India,Online,Accessories,Watches,ACC-WAT-0078,Loyalty,37,1228.09,0.26,1001.14,56,42,8,0.96,0.00,Style Up,0.23
2024-03-19,12,3,Q1,LATAM,Mexico,Online,Apparel,Jackets,APP-JAC-0078,Clearance,56,1654.79,0.16,791.02,37,61,20,0.99,0.34,Summer Splash,1.09
2024-03-19,12,3,Q1,LATAM,Chile,Marketplace,Footwear,Running,FOO-RUN-0078,Flash,132,8361.63,0.30,714.55,100,162,12,0.95,0.24,Trail Master,10.70
2024-03-19,12,3,Q1,LATAM,Mexico,Outlet,Accessories,Watches,ACC-WAT-0078,None,106,4531.50,0.05,514.02,68,128,6,0.90,0.36,Everyday Essentials,7.82
2024-03-20,12,3,Q1,North America,Canada,Outlet,Apparel,Hoodies,APP-HOO-0079,None,50,1662.50,0.05,922.46,64,55,17,0.97,0.00,Back-to-School,0.80
2024-03-20,12,3,Q1,North America,Canada,Retail,Footwear,Running,FOO-RUN-0079,Flash,135,10407.33,0.14,1375.42,57,145,12,0.91,0.58,Run Faster,6.57
2024-03-20,12,3,Q1,North America,Canada,Online,Accessories,Watches,ACC-WAT-0079,Clearance,140,4681.97,0.26,538.30,93,153,15,0.92,0.34,Everyday Essentials,7.70
2024-03-20,12,3,Q1,Europe,France,Marketplace,Apparel,T-Shirts,APP-TSH-0079,None,23,764.75,0.05,1003.53,30,28,17,0.90,0.00,Back-to-School,-0.24
2024-03-20,12,3,Q1,Europe,UK,Marketplace,Footwear,Sneakers,FOO-SNE-0079,Clearance,51,3855.92,0.16,1367.28,59,56,12,0.96,0.00,Trail Master,1.82
2024-03-20,12,3,Q1,Europe,France,Online,Accessories,Backpacks,ACC-BAC-0079,None,100,4275.00,0.05,230.08,99,124,8,0.91,0.01,Style Up,17.58
2024-03-20,12,3,Q1,APAC,Japan,Online,Apparel,T-Shirts,APP-TSH-0079,None,43,1429.75,0.05,320.61,48,48,11,0.94,0.00,Summer Splash,3.46
2024-03-20,12,3,Q1,APAC,India,Marketplace,Footwear,Sneakers,FOO-SNE-0079,None,46,3933.00,0.05,1093.54,45,51,19,0.97,0.02,Run Faster,2.60
2024-03-20,12,3,Q1,APAC,India,Online,Accessories,Backpacks,ACC-BAC-0079,Flash,42,1239.88,0.34,1491.86,64,47,5,0.91,0.00,Style Up,-0.17
2024-03-20,12,3,Q1,LATAM,Brazil,Online,Apparel,Hoodies,APP-HOO-0079,None,88,2926.00,0.05,229.95,35,94,11,0.98,0.60,Spring Refresh,11.72
2024-03-20,12,3,Q1,LATAM,Brazil,Online,Footwear,Sneakers,FOO-SNE-0079,None,30,2565.00,0.05,1146.07,43,36,13,0.94,0.00,Run Faster,1.24
2024-03-20,12,3,Q1,LATAM,Mexico,Outlet,Accessories,Backpacks,ACC-BAC-0079,None,75,3206.25,0.05,866.45,37,80,13,0.92,0.51,Style Up,2.70
2024-03-21,12,3,Q1,North America,USA,Outlet,Apparel,Jackets,APP-JAC-0080,Loyalty,112,2750.71,0.30,963.85,38,117,20,0.94,0.66,Summer Splash,1.85
2024-03-21,12,3,Q1,North America,USA,Outlet,Footwear,Running,FOO-RUN-0080,BOGO,116,8396.25,0.20,459.64,82,121,7,0.94,0.29,Run Faster,17.27
2024-03-21,12,3,Q1,North America,Canada,Outlet,Accessories,Watches,ACC-WAT-0080,None,97,4146.75,0.05,1274.69,65,109,16,0.94,0.33,Everyday Essentials,2.25
2024-03-21,12,3,Q1,Europe,France,Outlet,Apparel,T-Shirts,APP-TSH-0080,None,65,2161.25,0.05,518.91,48,70,16,0.91,0.26,Summer Splash,3.17
2024-03-21,12,3,Q1,Europe,Germany,Online,Footwear,Sneakers,FOO-SNE-0080,None,111,9490.50,0.05,627.53,76,117,15,0.98,0.32,City Walks,14.12
2024-03-21,12,3,Q1,Europe,France,Marketplace,Accessories,Caps,ACC-CAP-0080,None,87,3719.25,0.05,482.70,73,95,7,0.95,0.16,Style Up,6.71
2024-03-21,12,3,Q1,APAC,Japan,Marketplace,Apparel,Hoodies,APP-HOO-0080,None,45,1496.25,0.05,456.26,59,53,6,0.99,0.00,Summer Splash,2.28
2024-03-21,12,3,Q1,APAC,Japan,Online,Footwear,Sneakers,FOO-SNE-0080,None,95,8122.50,0.05,697.71,47,104,5,0.96,0.51,City Walks,10.64
2024-03-21,12,3,Q1,APAC,Australia,Marketplace,Accessories,Caps,ACC-CAP-0080,None,24,1026.00,0.05,1364.58,27,29,15,0.96,0.00,Everyday Essentials,-0.25
2024-03-21,12,3,Q1,LATAM,Mexico,Online,Apparel,Hoodies,APP-HOO-0080,BOGO,134,3868.08,0.18,612.35,30,139,15,0.94,0.78,Spring Refresh,5.32
2024-03-21,12,3,Q1,LATAM,Mexico,Outlet,Footwear,Running,FOO-RUN-0080,Clearance,99,6128.58,0.31,1457.30,48,104,8,0.90,0.52,Run Faster,3.21
2024-03-21,12,3,Q1,LATAM,Mexico,Retail,Accessories,Caps,ACC-CAP-0080,None,108,4617.00,0.05,1141.53,30,113,11,0.96,0.72,Travel Light,3.04
2024-03-22,12,3,Q1,North America,USA,Online,Apparel,Jackets,APP-JAC-0081,Flash,82,1949.22,0.32,256.00,44,87,7,0.92,0.46,Back-to-School,6.61
2024-03-22,12,3,Q1,North America,USA,Marketplace,Footwear,Sandals,FOO-SAN-0081,None,48,4104.00,0.05,958.49,45,53,9,0.97,0.06,Trail Master,3.28
2024-03-22,12,3,Q1,North America,USA,Marketplace,Accessories,Watches,ACC-WAT-0081,Clearance,145,5092.88,0.22,837.13,74,150,20,0.92,0.49,Travel Light,5.08
2024-03-22,12,3,Q1,Europe,France,Online,Apparel,Hoodies,APP-HOO-0081,None,135,4488.75,0.05,1041.27,90,161,7,0.91,0.33,Summer Splash,3.31
2024-03-22,12,3,Q1,Europe,France,Retail,Footwear,Sneakers,FOO-SNE-0081,None,102,8721.00,0.05,1264.06,31,107,15,0.92,0.70,City Walks,5.90
2024-03-22,12,3,Q1,Europe,UK,Outlet,Accessories,Watches,ACC-WAT-0081,BOGO,171,6052.08,0.21,400.20,91,184,9,0.92,0.47,Travel Light,14.12
2024-03-22,12,3,Q1,APAC,Singapore,Marketplace,Apparel,Hoodies,APP-HOO-0081,Flash,185,5179.67,0.20,289.23,71,193,14,0.99,0.62,Back-to-School,16.91
2024-03-22,12,3,Q1,APAC,India,Online,Footwear,Sandals,FOO-SAN-0081,None,149,12739.50,0.05,343.26,54,154,10,0.92,0.64,Trail Master,36.11
2024-03-22,12,3,Q1,APAC,India,Marketplace,Accessories,Watches,ACC-WAT-0081,None,117,5001.75,0.05,309.29,34,122,17,0.94,0.71,Style Up,15.17
2024-03-22,12,3,Q1,LATAM,Mexico,Online,Apparel,Hoodies,APP-HOO-0081,None,41,1363.25,0.05,263.87,84,46,18,0.92,0.00,Spring Refresh,4.17
2024-03-22,12,3,Q1,LATAM,Chile,Retail,Footwear,Running,FOO-RUN-0081,None,126,10773.00,0.05,841.70,69,132,6,0.96,0.45,Run Faster,11.80
2024-03-22,12,3,Q1,LATAM,Brazil,Online,Accessories,Caps,ACC-CAP-0081,None,120,5130.00,0.05,546.03,31,125,13,0.92,0.74,Style Up,8.39
2024-03-23,12,3,Q1,North America,USA,Marketplace,Apparel,Jackets,APP-JAC-0082,None,62,2061.50,0.05,1154.10,49,74,20,0.92,0.21,Spring Refresh,0.79
2024-03-23,12,3,Q1,North America,Canada,Outlet,Footwear,Running,FOO-RUN-0082,Clearance,176,14243.70,0.10,440.60,97,214,20,0.97,0.45,City Walks,31.33
2024-03-23,12,3,Q1,North America,USA,Retail,Accessories,Caps,ACC-CAP-0082,None,53,2265.75,0.05,443.55,40,64,5,0.96,0.24,Travel Light,4.11
2024-03-23,12,3,Q1,Europe,UK,Online,Apparel,Hoodies,APP-HOO-0082,None,37,1230.25,0.05,421.94,26,43,16,0.99,0.30,Back-to-School,1.92
2024-03-23,12,3,Q1,Europe,Spain,Marketplace,Footwear,Sneakers,FOO-SNE-0082,Flash,53,4239.13,0.11,222.61,45,60,12,0.95,0.15,Run Faster,18.04
2024-03-23,12,3,Q1,Europe,UK,Online,Accessories,Caps,ACC-CAP-0082,None,100,4275.00,0.05,837.86,59,105,13,0.96,0.41,Travel Light,4.10
2024-03-23,12,3,Q1,APAC,Japan,Marketplace,Apparel,Hoodies,APP-HOO-0082,None,75,2493.75,0.05,1123.20,84,90,20,0.91,0.00,Back-to-School,1.22
2024-03-23,12,3,Q1,APAC,Australia,Online,Footwear,Sandals,FOO-SAN-0082,None,62,5301.00,0.05,1057.18,56,67,5,0.92,0.10,City Walks,4.01
2024-03-23,12,3,Q1,APAC,India,Marketplace,Accessories,Watches,ACC-WAT-0082,None,57,2436.75,0.05,1396.84,31,62,13,0.98,0.46,Style Up,0.74
2024-03-23,12,3,Q1,LATAM,Chile,Marketplace,Apparel,Jackets,APP-JAC-0082,Loyalty,65,1896.61,0.17,1082.79,58,78,18,0.98,0.11,Summer Splash,0.75
2024-03-23,12,3,Q1,LATAM,Chile,Retail,Footwear,Running,FOO-RUN-0082,None,141,12055.50,0.05,646.26,63,157,19,0.95,0.55,Trail Master,17.65
2024-03-23,12,3,Q1,LATAM,Mexico,Online,Accessories,Backpacks,ACC-BAC-0082,Loyalty,166,6448.23,0.14,1085.20,51,179,10,0.93,0.69,Travel Light,4.94
2024-03-24,12,3,Q1,North America,USA,Outlet,Apparel,T-Shirts,APP-TSH-0083,None,47,1562.75,0.05,567.92,28,52,20,0.93,0.40,Summer Splash,1.75
2024-03-24,12,3,Q1,North America,USA,Online,Footwear,Running,FOO-RUN-0083,None,64,5472.00,0.05,1342.34,63,75,9,0.99,0.02,City Walks,3.08
2024-03-24,12,3,Q1,North America,USA,Retail,Accessories,Backpacks,ACC-BAC-0083,Loyalty,90,3052.46,0.25,304.93,55,95,16,0.92,0.39,Style Up,9.01
2024-03-24,12,3,Q1,Europe,Germany,Marketplace,Apparel,Jackets,APP-JAC-0083,None,53,1762.25,0.05,1396.25,36,58,18,0.96,0.32,Summer Splash,0.26
2024-03-24,12,3,Q1,Europe,France,Retail,Footwear,Sandals,FOO-SAN-0083,Clearance,62,4832.71,0.13,920.57,30,67,14,0.95,0.52,City Walks,4.25
2024-03-24,12,3,Q1,Europe,Spain,Retail,Accessories,Backpacks,ACC-BAC-0083,None,32,1368.00,0.05,380.19,45,37,16,0.94,0.00,Travel Light,2.60
2024-03-24,12,3,Q1,APAC,Australia,Marketplace,Apparel,Hoodies,APP-HOO-0083,Loyalty,27,634.91,0.33,234.35,30,32,9,0.95,0.00,Summer Splash,1.71
2024-03-24,12,3,Q1,APAC,Japan,Outlet,Footwear,Sneakers,FOO-SNE-0083,None,26,2223.00,0.05,1181.94,50,31,5,0.94,0.00,City Walks,0.88
2024-03-24,12,3,Q1,APAC,Japan,Online,Accessories,Backpacks,ACC-BAC-0083,None,103,4403.25,0.05,339.16,83,114,14,0.95,0.19,Style Up,11.98
2024-03-24,12,3,Q1,LATAM,Chile,Online,Apparel,Hoodies,APP-HOO-0083,None,106,3524.50,0.05,864.07,79,121,11,0.95,0.26,Back-to-School,3.08
2024-03-24,12,3,Q1,LATAM,Chile,Marketplace,Footwear,Sandals,FOO-SAN-0083,None,101,8635.50,0.05,1307.93,44,106,5,0.97,0.56,City Walks,5.60
2024-03-24,12,3,Q1,LATAM,Brazil,Retail,Accessories,Watches,ACC-WAT-0083,None,39,1667.25,0.05,984.93,31,44,12,0.92,0.20,Travel Light,0.69
2024-03-25,13,3,Q1,North America,USA,Marketplace,Apparel,T-Shirts,APP-TSH-0084,None,58,1928.50,0.05,725.92,86,72,12,0.98,0.00,Back-to-School,1.66
2024-03-25,13,3,Q1,North America,USA,Marketplace,Footwear,Running,FOO-RUN-0084,Flash,90,6993.85,0.14,228.16,72,95,12,0.92,0.20,City Walks,29.65
2024-03-25,13,3,Q1,North America,Canada,Retail,Accessories,Watches,ACC-WAT-0084,None,57,2436.75,0.05,1067.80,64,70,16,0.96,0.00,Travel Light,1.28
2024-03-25,13,3,Q1,Europe,Spain,Online,Apparel,Hoodies,APP-HOO-0084,None,38,1263.50,0.05,236.36,61,43,17,0.90,0.00,Summer Splash,4.35
2024-03-25,13,3,Q1,Europe,UK,Marketplace,Footwear,Sneakers,FOO-SNE-0084,None,37,3163.50,0.05,808.28,42,42,5,0.99,0.00,Trail Master,2.91
2024-03-25,13,3,Q1,Europe,Spain,Retail,Accessories,Watches,ACC-WAT-0084,None,85,3633.75,0.05,281.60,53,96,15,0.94,0.38,Everyday Essentials,11.90
2024-03-25,13,3,Q1,APAC,India,Outlet,Apparel,Hoodies,APP-HOO-0084,Flash,122,3326.60,0.22,1451.32,44,135,13,0.91,0.64,Summer Splash,1.29
2024-03-25,13,3,Q1,APAC,Australia,Outlet,Footwear,Sandals,FOO-SAN-0084,None,28,2394.00,0.05,258.41,35,33,12,0.91,0.00,Run Faster,8.26
2024-03-25,13,3,Q1,APAC,Singapore,Marketplace,Accessories,Backpacks,ACC-BAC-0084,None,118,5044.50,0.05,1251.12,53,136,8,0.98,0.55,Everyday Essentials,3.03
2024-03-25,13,3,Q1,LATAM,Mexico,Marketplace,Apparel,Jackets,APP-JAC-0084,BOGO,33,1021.62,0.12,525.63,72,38,7,0.94,0.00,Summer Splash,0.94
2024-03-25,13,3,Q1,LATAM,Mexico,Online,Footwear,Sandals,FOO-SAN-0084,Flash,39,2545.87,0.27,690.92,65,48,11,0.92,0.00,Trail Master,2.69
2024-03-25,13,3,Q1,LATAM,Chile,Outlet,Accessories,Backpacks,ACC-BAC-0084,None,40,1710.00,0.05,764.28,75,45,11,0.91,0.00,Everyday Essentials,1.24
2024-03-26,13,3,Q1,North America,USA,Online,Apparel,Jackets,APP-JAC-0085,None,20,665.00,0.05,667.43,59,25,7,0.93,0.00,Back-to-School,-0.00
2024-03-26,13,3,Q1,North America,USA,Marketplace,Footwear,Sandals,FOO-SAN-0085,None,93,7951.50,0.05,1275.85,49,100,9,0.97,0.47,Trail Master,5.23
2024-03-26,13,3,Q1,North America,USA,Marketplace,Accessories,Backpacks,ACC-BAC-0085,Flash,43,1363.02,0.30,587.70,39,48,6,0.95,0.09,Travel Light,1.32
2024-03-26,13,3,Q1,Europe,UK,Retail,Apparel,T-Shirts,APP-TSH-0085,BOGO,62,1741.19,0.20,665.28,42,74,14,0.91,0.32,Back-to-School,1.62
2024-03-26,13,3,Q1,Europe,Germany,Outlet,Footwear,Sneakers,FOO-SNE-0085,None,89,7609.50,0.05,1106.77,55,94,13,0.96,0.38,Run Faster,5.88
2024-03-26,13,3,Q1,Europe,UK,Marketplace,Accessories,Backpacks,ACC-BAC-0085,None,117,5001.75,0.05,277.21,77,122,15,0.98,0.34,Style Up,17.04
2024-03-26,13,3,Q1,APAC,India,Retail,Apparel,T-Shirts,APP-TSH-0085,None,64,2128.00,0.05,1475.37,72,78,7,0.98,0.00,Summer Splash,0.44
2024-03-26,13,3,Q1,APAC,India,Outlet,Footwear,Sneakers,FOO-SNE-0085,Clearance,28,1955.14,0.22,492.82,55,33,14,0.97,0.00,Run Faster,2.97
2024-03-26,13,3,Q1,APAC,Singapore,Online,Accessories,Caps,ACC-CAP-0085,None,88,3762.00,0.05,990.58,68,93,5,0.95,0.23,Everyday Essentials,2.80
2024-03-26,13,3,Q1,LATAM,Mexico,Marketplace,Apparel,Hoodies,APP-HOO-0085,Clearance,130,3609.48,0.21,379.10,83,136,16,0.93,0.36,Summer Splash,8.52
2024-03-26,13,3,Q1,LATAM,Brazil,Online,Footwear,Running,FOO-RUN-0085,None,95,8122.50,0.05,213.06,73,100,6,0.99,0.23,Run Faster,37.12
2024-03-26,13,3,Q1,LATAM,Brazil,Retail,Accessories,Watches,ACC-WAT-0085,BOGO,32,1250.38,0.13,434.77,47,37,12,0.99,0.00,Everyday Essentials,1.88
2024-03-27,13,3,Q1,North America,USA,Marketplace,Apparel,Jackets,APP-JAC-0086,None,104,3458.00,0.05,299.84,59,109,11,0.94,0.43,Back-to-School,10.53
2024-03-27,13,3,Q1,North America,Canada,Retail,Footwear,Running,FOO-RUN-0086,None,66,5643.00,0.05,1214.27,66,71,12,0.95,0.00,Trail Master,3.65
2024-03-27,13,3,Q1,North America,Canada,Online,Accessories,Backpacks,ACC-BAC-0086,None,110,4702.50,0.05,1435.73,32,117,11,0.98,0.71,Style Up,2.27
2024-03-27,13,3,Q1,Europe,France,Outlet,Apparel,T-Shirts,APP-TSH-0086,Clearance,42,1186.15,0.19,1261.29,40,47,19,0.96,0.05,Summer Splash,-0.06
2024-03-27,13,3,Q1,Europe,Germany,Online,Footwear,Sneakers,FOO-SNE-0086,None,54,4617.00,0.05,561.36,77,59,7,0.91,0.00,City Walks,7.22
2024-03-27,13,3,Q1,Europe,Spain,Marketplace,Accessories,Backpacks,ACC-BAC-0086,None,69,2949.75,0.05,777.23,49,74,10,0.96,0.29,Style Up,2.79
2024-03-27,13,3,Q1,APAC,Japan,Outlet,Apparel,T-Shirts,APP-TSH-0086,None,23,764.75,0.05,1383.07,46,28,13,0.97,0.00,Back-to-School,-0.45
2024-03-27,13,3,Q1,APAC,Australia,Online,Footwear,Sneakers,FOO-SNE-0086,None,74,6327.00,0.05,1217.40,84,90,6,0.97,0.00,City Walks,4.20
2024-03-27,13,3,Q1,APAC,Australia,Outlet,Accessories,Backpacks,ACC-BAC-0086,Flash,88,2997.12,0.24,938.79,37,95,17,0.94,0.58,Everyday Essentials,2.19
